Code,@AAPL(P),@MSFT(P),@AMZN(P),@FB(P),@GOOGL(P),@INTC(P),@PEP(P),@CSCO(P),@NFLX(P),@CMCSA(P),@NVDA(P),@ADBE(P),@COST(P),@AMGN(P),@PYPL(P),@TMUS(P),@GILD(P),@TSLA(P),@CHTR(P),@AVGO(P),@TXN(P),@SBUX(P),@MDLZ(P),@QCOM(P),@INTU(P),@VRTX(P),@FISV(P),@ADP(P),@ISRG(P),@AMD(P),@BIIB(P),@BKNG(P),@JD(P),@MU(P),@REGN(P),@ATVI(P),@CSX(P),@WBA(P),@AMAT(P),@ILMN(P),@KHC(P),@NTES(P),@ADI(P),@BIDU(P),@EA(P),@EXC(P),@ADSK(P),@LRCX(P),@XEL(P),@EBAY(P),@MAR(P),@MNST(P),@ROST(P),@CTSH(P),@MELI(P),@LULU(P),@NXPI(P),@ORLY(P),@PCAR(P),@VRSN(P),@VRSK(P),@WLTW(P),@ALXN(P),@ANSS(P),@CDNS(P),@CTXS(P),@DLTR(P),@FAST(P),@KLAC(P),@PAYX(P),@SNPS(P),@XLNX(P),@CERN(P),@CTAS(P),@CSGP(P),@IDXX(P),@MCHP(P),@SGEN(P),@SIRI(P),@WDAY(P),@ALGN(P),@BMRN(P),@CHKP(P),@INCY(P),@SWKS(P),@SPLK(P),@AAL(P),@CDW(P),@CPRT(P),@EXPE(P),@MXIM(P),@TTWO(P),@TCOM(P),@UAL(P),@NTAP(P),@ULTA(P),@WDC(P),@FOXA(P),@LBTYA(P),@GOOG(P),@ASML(P),@FOX(P),@LBTYK(P)
10/2/2019,218.96,134.65,1713.23,174.6,1177.92,49.39,133.94,46.56,268.03,44.05,173.04,266.6599,285.1101,189.21,99.73,76.41,61.62,243.13,410.75,270.0701,126.84,84.32,53.98,73.99,260.45,166.71,100.96,156.62,511.8899,28.31,221.26,1941.44,28.06,41.98,274.1299,52.25,66.27,52.83,49.46,288.29,26.55,260.1499,108.97,102.62,94.25,47.62,142.84,228,63.34,38.17,120.33,55.12,107.53,59.94,544.0901,189.13,106.7,390.4399,66.22,177.95,153.33,184.21,97.48,216.04,64.02,95.18,113.07,30.96,155.05,83.35,133.31,92.45,66.54,258.95,587.1499,268.71,90.54,84.54,6.23,165.81,179.75,64.27,107.95,73.04,75.43,115.59,25.37,119.82,77.43,132.67,55.8,119.66,29.94,83.69,51.38,262.79,56.82,30.42,24.335,1176.63,240.29,30.31,23.41
10/3/2019,220.82,136.28,1724.42,179.38,1189.43,50.03,137.93,47.06,268.1499,44.06,181.31,272.3999,289,192.62,101.03,77.025,62.23,233.03,416.6699,274.4299,128.7,84.67,54.52,75.73,263,170.5,103.05,157.54,519.0701,28.68,222.5,1961.45,28.8,43.46,280.72,54.07,66.955,52.6,49.64,297,26.54,262.97,110.87,104.32,94.34,47.72,144.77,229.05,63.465,37.95,119.02,55.62,106.93,60.18,558.1899,190.15,107.32,387.3501,66.99,181.41,154.3,184.99,99.17,220.24,65.1,95.69,112.92,31.01,156.96,82.56,136.03,92.49,66.14,258.6299,591.3799,270.03,91.7,85,6.35,172.09,184.77,64.82,107.9,74.88,77.27,118.93,25.265,119.68,79.22,133.25,56.54,120.5,30.8,83.27,51.42,257.4299,57.78,30.46,24.705,1187.83,244.35,30.39,23.765
10/4/2019,227.01,138.12,1739.65,180.45,1210.96,50.92,140.28,47.52,272.79,44.71,181.97,276.96,291.6699,195.59,102.79,77.99,62.56,231.43,427.72,281.4299,130.14,85.92,55.98,77.49,267.0901,172.42,105.7,159.17,529.1799,29.01,224,1983.2,28.99,44.55,282.9299,55.44,66.71,52.97,50.88,302.3401,26.975,263.6299,113.03,104.47,95.61,48.45,146.89,233.27,64.63,38.31,120.86,56.58,108.93,60.51,559.22,193.12,109.88,390.6201,67.84,184.34,157.535,188.65,98.03,224.63,65.91,96.51,115.725,31.78,161.11,84.35,138.78,94.24,66.82,262.8601,586.24,276.6001,93.74,84.32,6.38,173.88,181.59,65.91,111,74.87,80.645,122.85,25.83,122.4,79.99,133.22,57.54,123.33,30.35,84.29,52.06,250.6,58.57,30.57,24.99,1209,246.04,30.485,24.12
10/7/2019,227.06,137.12,1732.66,179.68,1208.25,50.62,138.34,47.77,274.46,44.59,184.33,276.8999,293.4099,197.17,101.62,78.48,62.73,237.72,430.04,276.0801,128.85,85.85,55.07,76.34,266.76,172.05,104.59,158.89,526.6001,28.93,226.99,1951.56,28.85,44.16,283.8101,55.41,66.79,52.76,50.65,301.6299,26.94,264.3899,110.84,101.47,93.57,48.46,147.56,232.14,64.28,37.82,119.2,55.73,108.14,60.28,548.8701,191.66,107.99,388.95,67.73,183.44,157.17,187.59,97.35,223.12,65.6,96.8,112.16,31.03,161.05,82.93,137.89,92.63,66.31,260.97,592.2,272.05,92.34,84.43,6.33,177.84,184.51,65.84,110.91,74.76,80.88,121.36,25.83,123.12,79.76,132.35,56.92,122.99,29.98,84.85,52.03,242.75,57.99,30.6,24.99,1207.68,247.42,30.49,24.11
10/8/2019,224.4,135.67,1705.51,177.75,1190.13,49.725,137.24,46.39,270.72,44.11,177.23,270.8301,291.8899,196.08,99.33,77.615,61.69,240.05,428.0701,270.3301,124.98,84.91,54.56,72.85,260.99,169.55,103.11,156.32,509,28.23,221.94,1938.19,27.73,42.635,285.1001,54.13,65.855,52.09,49.31,288.3601,26.71,254.64,106.13,99.53,92.54,47.77,145.65,227.7,63.59,37.32,117.67,55.88,107.88,58.9,525.6299,191.37,103.75,387.6299,66.56,180.96,154.9,184.36,95.8,216.63,63.64,95.78,112.48,30.605,154.52,82.08,133.94,89.27,65.1,260.3301,577.8899,267.72,89.29,80.89,6.24,169.49,184.3,64.83,109.39,74.44,79,117.61,26.26,122.985,80.15,131.55,55.465,119.45,28.85,84.69,50.555,237.03,55.52,30.055,24.74,1189.13,242.08,30.035,23.73
10/9/2019,227.03,138.24,1721.99,179.85,1202.4,50.48,137.85,46.84,267.53,44.38,180.71,274.27,296.8999,196.69,99.89,77.79,61.98,244.53,429.28,273.1499,127.44,85.85,54.95,74.35,264,168.73,104.7,158.46,514.1201,28.46,222.13,1943.33,28.38,42.875,290.8301,53.43,66.215,52.075,50.84,296.96,26.73,256.4099,108.07,99.9,92.88,47.91,148.37,233.13,63.92,37.85,118.49,56.28,109.17,59.44,532.03,192.16,105.96,395.3301,66.89,184.03,157.09,186.2,94.84,220.49,64.85,96.59,112.99,30.65,157.48,83.1,135.79,90.48,65.71,263.5701,600.3201,271.9099,91.19,79.97,6.245,173.29,189.21,65.05,110.16,74.68,80.71,119.08,27.065,121.8,80.48,133.55,56.29,121.87,29.03,86.46,51.37,238.04,56.53,30.23,24.88,1202.31,246.27,30.26,23.915
10/10/2019,230.09,139.1,1720.26,180.03,1209.47,51.11,137.89,46.15,280.48,44.5,183.03,274.98,297.1399,198.68,100.54,78.3,63.26,244.74,426.9299,274.45,127.73,85.96,55.41,74.97,267.53,170.22,105.14,160.72,511.23,28.38,223,1962.91,28.58,43.28,298.3601,53.69,66.94,52.93,51.01,298.1799,26.94,258.96,108.44,103.85,92.53,47.42,144.73,234.62,63.95,37.93,118.19,56.12,111.01,59.8,542.4099,198.13,107.25,398.8,67.32,185.55,157.86,187.69,98.35,220.67,65.54,96.96,113.91,31.02,157.4,83.94,138.22,92.81,66.84,266.0701,601.8799,272.24,92.41,81.55,6.25,174.32,194.17,66.505,109.48,75.77,84.89,118.15,27.18,122.54,81.055,135.99,56.91,122.4,29.38,87.34,49.78,241.75,57.34,30.52,23.8,1208.67,251.49,30.425,22.905
10/11/2019,236.21,139.68,1731.92,184.19,1215.71,52.09,137.64,46.56,282.9299,45.55,185.99,278.29,297.6001,200.8,101.58,79.53,63.99,247.89,423.1599,280.9099,130.09,86.36,54.82,76.7,270.0701,172.41,105.68,162.52,518.03,29.75,223.21,1977.18,29.71,45.1,300.77,54.82,69.05,53.99,51.75,302.5801,27.08,268.79,111.22,104.66,94.19,47.51,150.32,237.09,63.33,38.55,121.18,56.3,112.46,60.61,554.21,201.62,110.76,401.3501,69.1,186.49,157.11,188.1,99.25,224.16,65.9,98.22,115.19,36.34,160.22,84.63,138.61,96.22,67.58,267.6101,614.1201,276.8,95.52,82.6,6.31,180.44,200.16,67.36,111.26,76.12,85.4,120.81,27.355,124.41,81.37,138.27,57.74,122.42,30.58,87.15,51.49,248.46,58.35,31.46,24.49,1215.45,260,31.16,23.49
10/14/2019,235.87,139.55,1736.43,183.28,1217.77,51.64,137.45,46.05,285.53,45.23,186.53,277.78,297.52,202.89,101.75,78.63,64.51,256.96,422.96,281.6599,129.75,86.62,54.22,76.3,269.0601,173.59,106.02,162.46,518.8799,30.53,225.76,1988.75,29.83,44.86,305.4399,55.01,68.56,53.67,51.935,310.3101,27.32,276.5901,110.34,105.46,93.88,47.105,150.27,236.28,63.28,38.36,120.1,56.55,111.4,60.38,555.5801,203.04,111.24,401.3899,69.48,185.75,155.38,187.64,101.34,225.26,66.51,98.29,115.02,35.425,159,84.695,138.85,95.93,67.74,265.9399,600.74,275.6799,95.68,82.42,6.33,180.24,205.15,67.24,108.74,77.46,84.98,119.68,27.615,123.33,81.68,136.71,57.68,121.16,30.54,86.97,52.2,246.57,59.28,31.39,24.74,1217.14,261.6399,31.01,23.66
10/15/2019,235.32,141.575,1767.38,188.89,1242.24,52.65,136.33,46.36,284.25,45.67,196.37,279.3899,298.3899,204.66,103.59,79.74,65.3,257.8899,432.9199,290.3201,131.69,86.45,54.04,77.82,273.5,176.14,106.89,164.12,528.21,30.72,226.06,2016.39,31,46.455,303.8201,55.56,69.17,54.515,52.91,312.1699,27.49,286.29,113.29,107.2,95.15,47.06,150,242.05,63.15,38.88,121.11,56.29,111.94,61.335,566.55,203.89,111.97,403.75,70.345,186.66,156.08,188,104.81,226.82,67.63,99.45,116.51,35.8,162.56,84.86,140.66,96.97,68.09,269.45,600.1399,282.26,96.81,83.38,6.435,180.96,209.25,68.51,108.9,78.52,86.64,119.85,28.27,123.36,81.74,137.25,58.5,123.94,30.86,87.88,53.04,245.4,60.82,31.7,25.715,1243.01,267.54,31.44,24.6
10/16/2019,234.37,140.41,1777.43,189.55,1243,52.445,136.42,46.79,286.28,45.6,194.21,272.7,298.78,203.21,103.09,80.01,65.35,259.75,438.1001,288.48,129.5,86.71,54.27,78.23,269.1499,176.09,106.55,164.16,530.24,30.81,227.72,2027.63,31.24,45.16,299.3999,55.59,69,54.66,51.56,309.6699,27.44,294.77,110.59,108.28,96.22,44.91,145.38,234.76,63.49,38.92,121.09,56.52,112.255,61.39,548.98,203.08,108.61,407.75,70.07,185.34,155.59,188.59,99.51,222.18,66.815,99.93,116.9,35.61,159.64,84.75,138.74,94.63,68.16,266.97,590,279.5701,96.08,83.86,6.43,160.46,211.56,67.94,108.2,78.12,85.66,113.59,28.05,123.67,81.38,138.26,57.745,121.15,30.84,89.7,53.22,244.98,59.46,31.99,26.185,1243.64,254.47,31.585,24.85
10/17/2019,235.28,139.69,1787.48,190.39,1252.8,51.86,136.96,47.03,293.3501,45.93,194.29,269.24,302.3999,203.56,103.63,81.05,65.23,261.97,441.9299,289.4299,130.13,86.29,54.63,78.97,266.53,177.72,106.19,163.83,529.3999,31.14,225.6,2028.53,30.74,45.5,301.5701,55.59,69.78,55.94,52.14,310.55,27.77,288.8501,110,107.65,96.76,44.06,144.27,236.1,63.67,39.09,120.57,56.56,113.03,61.38,549.25,204.96,109.81,407.1699,70.78,186.55,155.22,187.89,99.99,220.87,66,100.79,117.37,36.02,161.51,84.73,136.83,94.91,68.11,268.3301,586.3999,282.1299,95.69,85.94,6.48,157.83,213.92,67.9,108.05,77.43,87.55,113.2,27.93,123.97,81.02,138.48,58.14,122.74,30.42,89.46,54.02,248.1,59.62,31.98,25.48,1253.07,253.76,31.49,24.24
10/18/2019,236.41,137.41,1757.51,185.85,1244.41,51.36,136.25,46.71,275.3,45.57,190.49,265.52,302.8601,202.72,101.22,81.6,64.91,256.95,440.05,286.73,129.46,86.03,54.48,77.68,262.47,176.23,105.67,163.54,566.25,30.97,220.06,2013.53,29.93,43.47,300.1899,54.54,68.67,55.3,51.68,309.4399,27.61,286.03,109.48,103.74,95.13,44.665,139.67,233.7,64.01,38.82,121.05,56.055,114.13,60.64,536.27,207.11,109.01,403.2,72.035,185.51,154.42,187.77,98.41,218.43,65.6,101.52,116.98,35.83,159.69,84.245,134.95,94.34,67.76,269.3101,588.1201,282.8301,95.005,87.4,6.43,154.54,213.88,69.15,107.41,77.76,87.77,110.95,28.22,123.91,82.32,136.03,57.75,122.73,29.38,90.085,53.49,239.92,58.13,32.21,25.8,1245.49,254.42,31.525,24.35
10/21/2019,240.51,138.43,1785.66,189.76,1244.28,52.13,136.12,47.39,278.05,46.08,196.01,266.8401,301.0801,202.93,101.44,82.09,65.21,253.5,438.1599,289.5701,130.93,85.35,53.57,78.98,262.2,183.53,104.44,162.03,562.7,32.03,223.51,2022.24,31.03,45.22,297.99,55.51,70.75,54.59,52.64,313.8301,27.81,281.3799,111.11,104.36,95.81,44.71,141.49,238.46,64.29,39.26,123,56.29,110.98,60.78,545.3799,205.28,109.98,402.47,73,187.44,153.47,190.05,100.73,218.78,66.75,103.19,116.69,36.79,164,84.68,136.68,95.06,68.16,269.99,589.21,278.8799,97.78,100.89,6.42,154.09,210.04,68.42,107.39,78.59,89.89,111.13,28.62,124.06,83.62,136.26,58.52,123.1,30.28,90.78,54.57,235.3,58.6,32.74,25.61,1246.15,260.4299,32.09,24.32
10/22/2019,239.96,136.37,1765.73,182.34,1241.2,52.01,136.66,47.55,266.6899,45.77,195.61,261.0901,299.97,204.83,97.36,81.67,65.86,255.58,437.23,287.46,128.57,83.46,52.71,78.47,253.33,191.06,100.79,159.49,535.75,31.51,281.8701,2023.05,30.27,44.66,301.3101,54.52,72.29,55.32,51.98,309.05,28.5,274.26,110.88,103.63,94.3,45.25,140.07,234.91,64.21,38.94,122.05,55.94,111.9,59.9,536.8899,204.4,107.78,400.3999,76.37,181.61,151.02,188.78,99.28,214.32,62.94,104.1,118.44,37.365,162.82,83.27,132.12,95.98,67.47,266.1299,572.6299,270.8401,96.37,98.64,6.4,153.02,213.6,67.73,106.64,78.51,88.96,110.46,28.26,122.41,83.13,136.65,58.61,121.99,30.67,89.71,55.18,236.91,58.86,33.45,23.93,1242.8,255.29,32.77,22.94
10/23/2019,243.18,137.24,1762.17,186.15,1257.63,51.72,137.45,47.05,271.27,45.72,195.09,261.3201,297.3201,203.32,96.64,81.36,66.58,254.68,435.5601,280.3201,118.95,82.74,52.65,77.24,255.97,190.51,101.1,160.04,539.8501,31.36,278.8201,2032.23,30.76,44.66,305.02,54.8,72.26,54.56,50.53,312.5901,28.61,270.8501,105.57,104.15,95.71,45.65,141.93,233.18,64.44,39.2,123.49,56.2,109.89,60.35,541.4099,205.46,103.21,400.53,75.11,182.76,148.63,184.77,106.63,216.08,63.47,103.67,116.63,37.66,158.72,84.07,133.96,93.83,67.57,268.1299,566.73,267.9299,92.99,99.96,6.45,152.29,217.5,69.01,107.34,78.1,89.29,115,28.29,123.04,83.04,138.31,56.5,122.68,30.29,89.9,56.01,237.87,57.65,33.24,24.27,1259.13,257.6599,32.61,23.27
10/24/2019,243.58,139.94,1780.78,186.38,1259.11,52.23,137.89,46.41,271.5,44.84,196.86,269.7,297.05,203.06,104.91,81.48,66,299.6799,435.0701,282.3101,118.41,83.18,53.04,78.99,258.8999,194.47,103.45,162.54,547.95,31.72,285.6799,2043.75,30.72,47.1,305.77,55.44,71.66,54.45,55.07,315.5,28.45,282.8799,105.32,103.69,95.98,46.18,145.37,265.6001,64.54,35.62,124.3,56.61,110.44,60.51,551.6201,206.84,106.07,437.3,75.3,185.73,149.75,187.34,106.08,221.52,65.09,107.77,115.6,37.18,168.74,84.7,137.72,93.12,67.48,272.3401,569.3601,268.3301,94.17,100.27,6.46,158.59,249.47,69.45,108.5,77.5,89.69,119.69,29.41,124.45,84.63,137.14,57.13,124.34,30.6,89.81,55.45,238.93,59.52,32.3,24.35,1260.99,264.97,31.6,23.27
10/25/2019,246.58,140.73,1761.33,187.89,1264.3,56.46,136.64,46.9,276.8201,45.65,204.54,270.98,296.5,203.05,107.19,81.62,63.32,328.1299,462.1899,289.8201,120.51,83.38,52.77,80.17,257.6699,194.49,102.51,161.96,549.27,32.71,288.04,2055.93,31.16,48.03,306.21,55.26,72.32,55.42,55.72,290.6399,28.38,281.1599,106.83,103.87,96.31,45.89,145.54,270.05,63.64,35.84,126.18,56.35,110.69,60.46,549.8101,208,105.86,438.54,76.895,190.16,148.92,184.98,105.18,220.25,65.1,105.64,114.55,37.18,169.94,84.53,137.14,94.9,66.43,270.3401,564.9399,268.29,93.9,102.62,6.44,160.75,243.38,71.19,108.32,77.55,90.06,119.58,30.86,124.86,83.94,137.06,57.16,125.33,30.82,91.64,56.01,240.9,61.23,32.41,24.37,1265.13,263.99,31.7,23.21
10/28/2019,249.05,144.19,1777.08,189.4,1288.98,56.76,136.57,47.17,281.8601,45.44,206.79,271.3501,298.9399,205.01,106.6,82.39,63.73,327.71,467.0901,291.55,120,83.6,52.41,83.05,258.6101,194.02,102.46,162.48,558.6499,33.69,295.54,2057.05,31.73,48.69,308.5601,54.56,71.52,55.8,56.95,304.0601,28.37,283.6699,108.83,104.86,96.72,45.6,146.99,281.25,62.44,35.94,126.6,55.97,109.39,60.67,540.03,205.97,108.65,442.1899,77.51,190.92,148.55,183.38,106.56,223.63,65.88,106.87,113.42,36.83,174.78,84.42,137.29,94.75,67,271.79,558.1599,266.4199,95.59,105.77,6.46,159.4,250.42,72.15,109.02,79.86,91.66,120,31.36,125.99,83.98,138.09,57.98,122.78,31.38,92.19,55.86,241.74,62.73,32.99,24.715,1290,266.51,32.21,23.48
10/29/2019,243.29,142.83,1762.71,189.31,1260.66,56.34,136.08,47.24,281.21,45.35,202.92,271.45,295.8601,208.99,105,81.77,63.45,316.22,464.0701,288.1599,120.29,84.13,52.83,81.66,258.49,197.89,105.35,162.83,556.1699,33.03,297.5,2042.8,31.78,48.11,310.46,54,70.83,56.27,55.52,301.79,28.14,283.3101,108.06,102.9,94.41,45.86,145.59,276.49,62.58,36.11,126.53,56.15,108.82,60.45,542.01,205.58,114.41,434.3501,77.32,189.45,150.12,185.65,107.49,222.3,65.97,107.17,112.58,36.73,170.28,84.55,136.68,92.33,67.36,274.52,554.76,270.8701,94.81,105.23,6.37,158.11,256.1201,74.27,113.11,83.35,91.21,119.24,30.92,126.18,84.68,137.15,58.66,121.09,31.54,91.03,55.47,242.11,62.79,32.84,24.92,1262.62,264.6001,32.05,23.62
10/30/2019,243.26,144.61,1779.99,188.25,1260.7,56.6,136.9,47.56,291.45,44.69,203,278.4099,299.8401,210.88,106.5,83.27,63.15,315.01,468.78,290.24,117.79,84.19,52.03,81.44,260.29,199.28,106.3,164.15,556.3201,33.13,299.8899,2049.55,31.69,47.88,311,55.87,71.05,55.86,55.21,296.51,28.5,286.1399,108.25,102.93,96.72,46.66,148.78,277.5601,63.32,35.86,126.44,56.15,110.32,59.89,551.05,205.85,114.81,436.6899,76.465,191.71,147.92,190.24,106.25,225.19,66.94,108.82,112.06,36.29,172.96,84.65,137.61,91.26,68.1,276.26,550.04,273.8501,95.4,104.6,6.47,164.1,252.71,73.53,112.15,83.66,90.97,120.47,30.29,127.38,84,136.45,58.87,123.13,32.32,91.67,56.37,240.25,62.16,32.08,24.91,1261.29,265.6499,31.36,23.61
10/31/2019,248.76,143.37,1776.66,191.65,1258.8,56.53,137.17,47.51,287.4099,44.82,201.02,277.9299,297.1101,213.25,104.1,82.66,63.71,314.9199,467.8601,292.8501,117.99,84.56,52.45,80.44,257.5,195.48,106.14,162.23,552.95,33.93,298.71,2048.77,31.15,47.55,306.28,56.03,70.27,54.78,54.26,295.52,32.33,285.8601,106.63,101.85,96.4,45.49,147.36,271.04,63.51,35.25,126.55,56.13,109.67,60.94,521.52,204.27,113.68,435.51,76.06,190.02,144.7,186.9,105.4,220.15,65.35,108.86,110.4,35.94,169.04,83.64,135.75,90.74,67.12,268.6699,549.52,285.01,94.29,107.4,6.72,162.16,252.29,73.21,112.41,83.92,91.06,119.96,30.06,127.91,82.64,136.66,58.66,120.35,32.99,90.84,55.88,233.15,51.65,32.04,25.15,1260.11,261.97,31.24,23.87
11/1/2019,255.82,143.72,1791.44,193.62,1272.25,56.51,136.93,47.03,286.8101,44.75,202.59,277.8201,296.0901,217.95,104.98,82.47,64.66,313.3101,476.48,296.5901,118.04,83.21,52.03,83.58,256.48,200.94,106.85,162.98,559.3701,34.89,299.2,2032.02,31.49,48.38,310.48,55.82,72.27,57.38,55.46,300.45,32.61,289.54,109.37,104.64,95.3,45.34,150.25,278.26,63.1,35.25,128.08,56.25,110.99,61.23,490,200.69,118,437.01,78.05,188.07,145.36,188.99,109.38,220,65.48,109.54,111.74,37.15,172.42,83.89,136.1,92.71,67.53,268.8899,548.1201,276.8701,96.99,106.45,6.82,165.33,257.04,73.63,112.12,83.58,98.3,123.11,30.56,131.2,82.91,137.8,60.55,116.9,33.79,91.65,57.09,233.11,53.83,32.39,25.43,1273.74,270.6001,31.86,24.19
11/4/2019,257.5,144.55,1804.66,194.72,1289.61,57.61,135.16,47.48,292.8601,43.89,210.5,277.5,296.8201,214.41,102.81,80.92,65.21,317.47,473.5,305,120.97,82.37,51.74,85.09,254.06,199.42,105.29,161.88,560.8601,36.29,293.4299,2007.68,33.12,49.59,311.04,55.71,73.49,59.65,55.74,303.6799,33.33,307.72,111.39,109.62,98.15,44.5,151.27,278.1001,61.65,35.41,130.16,56.09,111.77,62.07,485.79,196.48,117.88,436.49,79.3,186.6,140.3,186.83,108.53,217.47,66.88,109.25,112.21,37.3,174.02,83.46,135.77,96.64,67.46,269.72,543.5701,278.6599,99.78,106.49,6.77,165.19,258.77,73.53,111.55,84.43,98.48,121.03,30.95,131.8,82.14,135.2,60.55,117.2,34.93,92.39,57.92,237.19,54.96,32.55,25.26,1291.37,273.1799,31.9,24.08
11/5/2019,257.1299,144.46,1801.71,194.32,1291.44,57.55,134.01,47.76,288.03,44.28,209.61,289.29,299.1799,215.08,100.99,81.47,65.39,317.22,473.25,314.04,119.86,81.89,51.7,85.46,253.16,197.14,104,157.01,563.3701,36.15,292.1799,2025.43,32.98,48.68,332.6001,55.54,73.88,61.21,55.88,300.8701,32.91,294.04,113.45,108.05,98.26,44.78,151.73,277.95,60.54,35.48,133.69,56.47,112.06,61.92,485.0601,194.34,118.66,433.72,79.67,186.56,138.78,185.01,107.23,217.96,67.2,108.79,113.28,37.28,171.98,82.59,135.63,95.4,67.21,266.99,554.78,264.1499,100.02,106.32,6.83,161.38,257.9099,74.65,113.39,84.13,98.72,123.37,31.18,135.81,82.25,135.02,60.87,117.25,35.75,93.12,59.53,245.42,54.14,32.835,25.4,1292.03,271.8,32.15,24.065
11/6/2019,257.24,144.06,1795.77,191.55,1291.01,57.6,134.44,48.27,288.5901,44.22,207.63,287.3999,301.5701,216.4,100.63,81.86,65.41,326.5801,469.03,313.1599,120.36,82.99,52.22,84.63,253.42,195.97,104.91,159.66,554.1599,35.93,289,2012.09,32.87,47.68,324.49,56.36,73.64,59.49,55.82,297.25,33.14,299.3101,112.03,107.36,98.67,44.82,151.51,275.51,61.26,35.5,132.58,55.99,112.26,62.26,482.95,200.74,116.47,440.8301,79.68,185.66,140.78,186.67,106.63,218.73,67.14,109.59,112.79,37.15,172.52,82.66,136.57,93.77,66.97,264.95,551.1499,261.45,95.62,108.06,6.78,161.55,256.1599,74.84,113.74,83.68,98.13,123.4,30.96,132.96,81.86,135.36,59.64,116.68,35.05,93.34,57.88,243.99,53.72,33.1,25.03,1291.8,268.74,32.33,23.68
11/7/2019,259.4299,144.26,1788.2,190.42,1306.94,58.05,133.32,48.42,289.5701,44.7,208.34,290.77,305.21,217.99,100.47,81.86,63.96,335.54,468.4399,311.74,119.92,81.95,51.74,89.98,259.3501,195.83,109.65,162.1,551.8899,36.28,286.8701,1849.93,33.28,48.4,326.3899,54.55,74.08,58.67,55.94,295.25,32.72,300.1299,112.29,121.87,97.23,44.7,151.82,274.1101,60.33,34.89,133.06,56.64,113.07,63.03,491.99,202.82,117.4,440.26,79.87,185.89,139.8,184.99,108.05,225.22,66.87,110.11,112.47,37.14,171.95,82.88,135.23,96.05,66.83,262,545.8401,263.1399,95.36,104.06,6.8,160.44,258.9399,75.4,114.59,82.76,98.64,122.8,30.89,132.93,81.62,98.29,59.6,116.91,34.93,93.8,58.94,243.77,53.24,34.94,24.845,1308.86,267.6499,34.25,23.47
11/8/2019,260.1399,145.96,1785.88,190.84,1309,58.27,133.13,48.83,291.5701,45.19,207.78,292.46,302.6201,221.11,101.42,80.94,65.38,337.1399,469.75,313.4099,120.11,81.77,51.73,94.03,256.8501,201.31,110.61,162.73,548.95,36.29,293.25,1879.19,33.23,47.19,341.79,54.3,74.03,59.24,56.03,293.3899,32.85,299.04,113.02,124.56,98.27,44.71,152.96,272.6799,60.08,35.14,133.2,58.16,111.82,62.86,494.4199,204.13,117.62,439.23,80.07,183.79,136.75,185.1,110.79,224.31,67.1,110.73,110.35,37.07,174.21,83.25,136.21,95.5,67.31,260.8799,549.3101,254.74,96.21,108.34,6.85,162.42,259.9199,75.9,115.42,85.1,100.44,125.03,30.76,133.52,81.46,101.32,59.55,116.96,34.17,93.44,59.41,239.29,52.02,35.14,24.82,1311.37,267.29,34.43,23.45
11/11/2019,262.2,146.11,1771.65,189.61,1298.28,58.35,132.39,48.1,294.1799,45.25,208.18,290.27,300.8401,220.7,102.67,79.62,64.64,345.0901,473.5,312.75,118.075,82.43,51.8,91.84,258.03,201.9,110.25,163.42,544.8,36.31,294.1399,1896.04,33.21,46.26,344.28,52.52,73.9,62.25,56.59,295,32.76,295.27,112.55,120.87,96.39,44.02,152.92,271.26,60.07,35.25,131.75,58.03,112.18,62.64,497.6201,207.19,118.26,439.95,79.915,185.74,137.38,186.58,109.01,227.35,67.45,111.31,108.93,36.83,174.43,82.83,137.81,95.23,66.26,260.6101,557.71,252.68,94.57,108.3,6.96,163.97,258.6001,75.33,115.87,84.86,100.38,124.75,30.59,134.11,82.97,99.07,59.1,119.65,33.88,93.53,59.87,241.96,51.99,34.99,24.77,1299.19,266.72,34.22,23.47
11/12/2019,261.96,147.07,1778,194.47,1297.21,58.2,131.98,48.37,292.01,45.23,209.61,291.72,300.5,221.31,102.03,77.43,64.32,349.9299,474.0701,315.53,119.02,83.32,52.07,90.97,259.98,203.86,110.65,166.36,549.3601,36.71,291.3999,1875.84,33.57,46.9,348.4099,51.95,72.75,62.72,56.42,295.73,32.98,296.48,113.26,121.8,96.33,44.32,158.06,270.01,60.17,35.07,132.53,58.4,110.97,62.84,499.5,207.81,118.94,439.9099,79.43,184.39,138.085,187.22,109.44,230.21,67.58,111.43,107.69,36.9,174.42,83.04,138.89,95.17,67.01,258.8501,562.3401,257.51,93.68,110.64,6.93,163.71,258.97,75.88,115.7,86.14,101.59,124.88,29.52,133.82,82.3,95.66,58.39,118.99,33.77,92.72,60.14,243.97,52.54,34.485,23.77,1298.8,267.5901,33.81,22.68
