Code,III(VA)~U$,AZN(VA)~U$,HSBA(VA)~U$,GSK(VA)~U$,BP.(VA)~U$,BATS(VA)~U$,DGE(VA)~U$,ULVR(VA)~U$,RIO(VA)~U$,RDSB(VA)~U$,RB.(VA)~U$,VOD(VA)~U$,REL(VA)~U$,BHP(VA)~U$,NG.(VA)~U$,TSCO(VA)~U$,LSE(VA)~U$,PRU(VA)~U$,BARC(VA)~U$,LLOY(VA)~U$,AAL(VA)~U$,BA.(VA)~U$,CPG(VA)~U$,EXPN(VA)~U$,SMT(VA)~U$,ABF(VA)~U$,BT.A(VA)~U$,CRH(VA)~U$,GLEN(VA)~U$,IMB(VA)~U$,RBS(VA)~U$,STAN(VA)~U$,MRW(VA)~U$,SN.(VA)~U$,SSE(VA)~U$,AV.(VA)~U$,FERG(VA)~U$,LGEN(VA)~U$,OCDO(VA)~U$,ANTO(VA)~U$,CRDA(VA)~U$,EZJ(VA)~U$,HLMA(VA)~U$,IHG(VA)~U$,INF(VA)~U$,NXT(VA)~U$,RR.(VA)~U$,SGE(VA)~U$,SGRO(VA)~U$,WPP(VA)~U$,BNZL(VA)~U$,BRBY(VA)~U$,IAG(VA)~U$,JD.(VA)~U$,PSN(VA)~U$,ADM(VA)~U$,AHT(VA)~U$,AVV(VA)~U$,BDEV(VA)~U$,BLND(VA)~U$,CCL(VA)~U$,CNA(VA)~U$,CCH(VA)~U$,FLTR(VA)~U$,FRES(VA)~U$,HL.(VA)~U$,HIK(VA)~U$,ITRK(VA)~U$,ITV(VA)~U$,LAND(VA)~U$,MRO(VA)~U$,MNDI(VA)~U$,PSON(VA)~U$,RTO(VA)~U$,RMV(VA)~U$,SDR(VA)~U$,SPX(VA)~U$,UU.(VA)~U$,AUTO(VA)~U$,BKG(VA)~U$,DCC(VA)~U$,JMAT(VA)~U$,MNG(VA)~U$,MGGT(VA)~U$,NMC(VA)~U$,PNN(VA)~U$,POLY(VA)~U$,SBRY(VA)~U$,SVT(VA)~U$,SMDS(VA)~U$,SMIN(VA)~U$,STJ(VA)~U$,TW.(VA)~U$,WTB(VA)~U$,EVR(VA)~U$,ICP(VA)~U$,PHNX(VA)~U$,RSA(VA)~U$,SLA(VA)~U$,RDSA(VA)~U$,,SKG(VA)~U$
12/27/2016,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,88997.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA
12/28/2016,8465.6,102594.5,122631.6,101885.9,141707.5,176710.7,73727.8,56751,113719.2,112394.4,80094,104552.7,25688.2,107233.7,76058.9,28743.8,8592.7,47498.8,73169.9,70150.8,89714.2,31355.3,46216,27928.1,5588,34779,36538.7,24669.5,101913.6,53099.4,30887.9,31936.8,16029.6,31482,54879.1,30453.6,19114.1,21899.9,5016.2,21779.2,19442.3,13743.4,13784.2,21561.8,7235.8,25649.8,28151.5,10048.9,7383.9,45885.3,14956.4,24166.1,29553.5,5887.2,16558,6049.7,18955.9,2476.9,11875.5,26009.8,22973.7,21515.9,7009.5,3021.9,11224,6734.5,11470.6,15983.8,35071.6,21751.6,7993.6,25059.1,23236.2,6076,5821,4992.8,6342.8,14764.3,12183.7,21063.3,11476.2,15465.5,NA,11623.1,4914.6,7184.4,90760.3,11702.4,14681.4,5982.8,10473.1,8256.4,16983.7,23659.8,5417.3,1790.1,7040.7,9135.4,37966.6,86588.5,,5333.5
12/29/2016,6813.6,88438,94143.2,104531.4,89438.7,90192,39164.1,58379.7,73052.2,64816.5,40435.5,87069.9,32168.6,59777.8,38788.5,21393.9,5253.9,42122.9,63117.3,77132.6,52070.8,28033.4,34257.5,19969.7,2222,10750,31628.5,24850.3,88985.5,39255.6,28879.9,23696.9,16471.4,22062,30711.7,21091.5,18584.5,20583.9,6617.7,15198,6264.8,14131.4,5845.1,13041.9,7271.8,20403.3,13136.3,7978.5,4718.9,40269.5,6763.3,11563.5,15188.8,2213.1,17140.6,5272.9,21260.1,885.2,9413,17156.6,16281.9,27340.3,5254.1,3095,13984.8,6577.1,6748.8,9193.3,33649.2,12310,9264.6,15420.9,13733.5,4930.8,2450.5,5091.8,3730,10551.4,10648.6,12208.9,8542,8897.8,NA,12894.7,3518.5,6184.3,85636.3,14429.8,9943.3,3298.8,10215.1,5547.3,11634.3,12007.6,3459.7,1938.2,3030.7,7834.3,13282.7,68687.3,,2962.9
12/30/2016,7725.4,70246.9,123880.9,90187.8,107598.5,96591.2,65397.4,53831.5,53421,85274.5,70098.7,90634.5,26265.2,45427,55890.4,23341.4,8002.3,54901.1,47375.6,55957.6,44631.5,23889.7,46969.9,20962.3,1675.8,14290.2,33374.5,34651.3,66688.9,54741.8,13410.1,28650,11475.5,14215.5,23450.6,23722.5,14037.4,20472.3,2234.4,8356.8,8271.4,11677.5,3653,9280.6,7057.8,15966.2,28720.1,8048.5,6201,30087.5,12375.6,13985.9,18152.2,1528.3,15035.8,8051.6,10855.9,2056.7,13386.7,11698.4,15822.8,24018,7577.5,5278.3,11291.1,5884.7,6209.2,14306.1,19402.7,14603.7,5548.7,12784.5,19538.6,1898.2,4993.2,4817,3388.7,14563,7150,20206.7,6599.4,9248.3,NA,3880,1145.9,5629.8,89796.1,11535.8,10340.4,3707.5,7207.3,7825.7,14101,10816.9,1219.8,1770.3,1513.7,8830.4,8404.3,118060.8,,4170.9
1/2/2017,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA
1/3/2017,17546.2,193612.3,229623.6,147864,195612.1,135250.5,92459.2,128060.5,160111.5,123048.2,169894.3,151668.3,44666.3,133623.7,106316.2,64192.3,22253.9,109500.1,157894.3,158165.1,73739.4,43566.6,137284.2,47860.9,9631.2,32369.3,69216.8,63145.7,198960.6,93147.5,49490.1,65113.1,26598.1,48431.3,45499.7,88704.9,25347,47049.4,6554.4,26343.4,21280.8,25408.6,18920.1,56498,12426.4,65679.4,30666.3,29615.5,6769,57879,25920.5,30477.5,34417.7,4092.4,25034.3,15269.1,41243.9,3700.9,19038.3,25250.3,28223.6,54378.8,10750.2,8916.9,24665.3,16769.1,23032.9,18184,60076,20547.3,13151.5,21805.4,24187.2,9840.7,7497.5,8824.5,8610.3,17711.7,12760.7,25987.3,28339.3,28406.9,NA,24160.5,2517.8,9363.6,13296.4,27012.7,15383.2,12552.4,17550.7,15201.8,31901.2,31711.4,4726.9,4079.6,9472.5,24962,27232.8,166253.9,,5655.2
1/4/2017,17898.2,133845.9,172099.3,119037.9,361087.4,114056.2,118168.9,79332.3,125993.3,205313.5,102857.5,167042.7,42492.5,107748.8,98386.9,66865.6,17821.8,70584.7,89616.2,119141.3,140290.8,74701.6,83935.3,39649.8,6613.5,52278,102242.7,43894.5,121806.1,89133.5,47030.7,37824.9,30182.7,35286.3,38599.9,45122.3,25126.6,46542.7,4052.9,20777.9,13982.7,28656.4,26300.5,53480.5,11028.4,189890.8,29701.3,13621,7550.2,68276.6,19258.3,40121.6,41720.8,5709.2,46996.9,9696.6,26872.6,1581.8,37972.1,52751.6,36456.3,54889.5,11624.4,17582.1,36514.6,14576.7,18421.8,16899.2,62666.6,20300.2,10617.4,20982.4,33173.6,10568.4,5915.2,11848.6,8022.4,18825.2,9463.1,30668,17551,18439.3,NA,16148.3,4009,7955.7,11691.3,29608,17471.4,9791.5,25947.8,12591.7,49630.1,24886.2,4304.6,3306.3,7746.1,15557.8,16904.8,135085.2,,9344.5
1/5/2017,15294.3,131238.1,165481.8,121216.6,164149.1,159088.8,104436.4,105575.4,195017.3,171555.1,106961.7,222658.1,48587.3,123466.2,173690.5,73221.4,13335.3,83590.2,108241.5,111206.3,99458.3,41078.2,67329,35918.3,6417.8,57448.4,112384.5,53579.9,199424.3,74503.3,32035.6,65406.5,64964.1,26968.6,51378.1,65225.4,31765.1,47323.1,8212.9,17303.7,19220.2,38932.4,12843.1,18257,11558.8,112680.1,92584.5,15328.5,9683.2,64817.1,20901.6,40298.7,132475,8049.8,86494.8,8354.5,26779.8,2166.7,34973.4,28577.6,19530.9,36326.1,7746.4,5822.9,30452.1,10981.7,18578.4,13531.8,52304.9,33117,7634.5,25677.9,32969.4,7976.8,6368.9,11858.8,5034.6,23831.6,16330.4,33464.7,30106.7,29983.7,NA,17740.1,3512.7,11802.9,12765.1,29731.3,13647.8,21070.5,18662.4,14142.5,72013.6,41451.3,6031.9,5012.9,5663.4,22528.6,41301.3,110538.1,,18953.1
1/6/2017,18318.1,132446.3,120204.3,92002.5,111583.6,132464.9,69669.6,61985.3,110467.5,103986.9,79853.3,165229.2,32164.3,88036.2,73106.4,86784.7,6672.6,63222.1,87829.4,170210.8,107598.3,71548,69380.7,30722.8,21354.2,31543.6,67993.9,28403,146142.4,68935.8,37957.6,46824.8,65755.2,27968,37127.2,32715.3,25556.6,41635.5,4288.8,19736.1,13308.1,44698.3,18709.9,33734.7,10297.9,47740.2,59719.2,14927,9136.9,87091.4,17676.5,29940.4,54500.9,4191.6,45224.1,13548.2,20405.2,3554.1,20122.8,23247.3,21953.3,29594.3,9451.5,8480.1,24902.7,9023.8,13294.9,9056.7,37854.4,31342.3,13113.2,20123.4,12678.8,8522.5,6678.8,15828.2,5085.5,12735.5,8378.3,15950.5,13197.3,17003.7,NA,15560.6,2818.1,9670.5,8185.1,14999.3,15681.6,8614.2,14050.3,17830,29819.5,33610.5,3421.2,2570.2,5891.7,8808,24287.8,84075.6,,11679.4
1/9/2017,16769.4,195370,115950.4,124550.2,147901,141964.3,90638.7,63268.3,134112.7,122505.3,83523.9,173202.7,33322.4,92235.7,82476,47591.4,9665.8,78039,93756.1,147978.9,102803.3,79273.7,88713.5,33326.4,17383,13201,77013.2,37197.9,184205.6,62486.3,40129,46538.6,52069.5,26422.8,29522.4,44641,22320.5,34966.9,4158.5,25845.7,12671.6,21384.5,14541.4,22882.6,9423.3,56160.1,41880.5,19580,10776.7,82690.7,14600.1,34721.1,52708.4,9307.7,28357.4,10431.9,32455.2,2185.5,26188.9,24759.9,26591.6,43582.2,7028.1,11059.8,26459.9,6058.2,11114.5,10590.1,39177.5,26183.1,9961.7,21559.6,17138.6,9842.6,8462,7622.6,4104.8,13763.4,17140.6,22555.9,9188.7,16428.6,NA,25327.3,2412.7,8628.4,98730.7,23669.4,12750.2,5050.2,23126.1,13291.1,41364.7,26176.9,5077.2,2526.6,9925.8,17393.2,18911.6,117187.3,,9943.9
1/10/2017,21331.5,163398.6,144280.2,104638.8,163082.4,125749.3,101173.5,75683.3,226342.1,102878.4,145531.8,275468.2,47589,158200.8,155315.1,139417.3,15536.4,110163.7,94220.9,208575.3,148556.4,77172.1,53856.1,34530.1,19114.3,36481,125694.2,51988.6,242254.3,85228.2,45634.4,53248.7,150944.1,41395.6,59037.5,41515.3,28020.8,64999.3,8192.1,53766.6,17768.6,29591.1,15408.5,34636.8,9420.6,44464.1,44878.4,17602.1,7128.3,118753.4,12851.9,40695.3,84686.5,5108.3,38408.7,13566.9,27535,1934.8,38923.8,20444.7,36505.7,60599.9,13672.1,16627.2,30779.8,10019.5,17198.5,9726,44825.7,34528.8,11774.6,32739.6,20096.9,9312.4,7439.7,20557.6,6696.7,23439.2,14415,25487.5,23525.4,14455,NA,23156.9,4029.8,12240.2,99569.7,52180.1,15454.9,7331.5,49420.2,10363.7,58353.8,59893,7666.5,2082.8,7428.6,16886.8,16306.7,111983.4,,20257.1
1/11/2017,17530.7,268877.3,199309.7,135687.3,127509.5,159421.3,117478.6,104981,181631.2,124857.1,118771.4,315505.3,58830,145373.6,101739.1,134339.7,13391.1,90912,103870.4,143579.3,166949.7,72691.8,51403.4,40178.1,7337.5,39230.4,152601.3,57074.3,200197.9,201311.6,49758.6,43204.1,72583.3,49269.4,76318.8,75150.6,35992.4,44323.3,4003.3,28110,9303.7,31335.7,19458.4,20793.8,21816,31570.2,34727.6,15106.3,9569,76010.7,14755.8,70775.4,76020.8,3542.2,28871.6,12316.3,40264.1,5294.2,27631.1,23853.9,31795,44900.6,11987.4,6581.4,20937.1,8547.4,16990.1,12754.3,32214.8,25022.4,12683.9,24059.7,21343.3,8501.8,11664.9,8002.2,8809.4,19455.4,14820.9,25030.5,15504.4,13346.5,NA,12855.3,1717.2,15813.1,99743.8,110704.2,15818.4,12499.5,35616.8,14831.6,62073,23658.8,8708.4,2583.2,7773.9,20412.5,36042,102726.1,,10531.6
1/12/2017,16744,302102.9,134794,235002,149716.4,170267.6,68924.9,93664.1,300338.9,103686.2,102258.5,173945.6,41481,172129.2,126815.6,97401.6,8841.4,63674.8,83590.4,155582.2,130206.3,93509.6,59767.2,28255,6183.5,84218.2,117671.2,41261.9,251865.9,123487.7,58016.7,46708.9,51439.5,41345.5,69949.6,35344.9,39548.9,33977.2,9450.3,32917.2,19990.1,21299.4,18828,22043.4,12511.5,58280.6,47520.4,16188.6,8339.1,76898.5,17076.2,52534.8,60193.9,16442.4,25850.5,13034,36947.4,1970.3,26215.9,20989.6,27322.3,56302.1,9793.2,6029.7,29944.1,9770.4,30596.6,13787.4,38614.5,26124.5,12797.8,55579.5,28173.9,7935,6120.3,10573.9,5617.3,21959.3,110664,16981.1,14809.9,19215.4,NA,8582.9,3876.9,11954.6,99789.7,48945.2,21885.4,24355.2,27140.4,13621.1,43325.9,33150.1,5927.7,2559.9,7281.2,25118.1,36164.4,163345.9,,25920
1/13/2017,25946.5,205561.2,124669.4,159184.8,182137.9,122135.7,92869.6,147607.6,175163.4,120133.4,89722.1,259039.6,42867.2,185201.1,137228,79699.6,22157.6,78402.5,113475.1,123352.6,156861.8,114487.7,61320.2,24759.2,16495.8,80809.3,107705.6,51222,244497.2,103951.1,62143.3,109255.4,39524.3,19002.8,59329.8,93650.9,43893.3,29630.9,11607.7,23767.1,22300.9,23316.3,7514.8,19200.3,15072.8,29109.2,46658.6,23080.8,6167.8,68012.8,17342.2,70651.7,61414.7,7787,32044.4,13066.3,40565.8,29785.1,60250.2,36455.8,26490,61447,10052.2,11286.2,28799.5,6133.7,16838.4,15308.3,67638,20716.7,11548.8,38464.5,23185.6,6896.5,13714.5,12491,5805.6,19678.8,13405.6,19300.1,20620.5,25687,NA,14107.3,2615.5,53652.3,103075.3,37276,20355.8,15752.3,23580.8,23745.5,46619,33811.2,4561.3,2559.9,11339.9,13820.1,21010.6,124158.7,,8584.8
1/16/2017,20429,85885.5,135827.4,116417.6,120556.6,107648.7,69939.3,69086.9,122463.4,84074.1,82634.6,142233.5,41667.2,104180.1,63466.2,60409.6,17962.5,88741.9,78855.8,107469.7,82265.4,45422.2,41625.9,26873.1,6985.4,47352.6,82430.6,22860.4,138201,82255,59353,70642.7,27131.1,31062.3,29117.2,58329.5,22241.8,46225.3,7539.1,23130.8,12878.1,37864.7,6222.3,15779.1,9684.7,21278.5,26008.9,19639.5,8592.4,47519.1,14473.8,50477.9,38392.1,5930.3,23173.3,13646,20211.6,2309.5,36576.9,24340.9,16878.7,32265.4,5959.2,3940.3,17801.7,5979.9,12004.3,13664.4,42683,20448.1,6830.4,36426.5,34165.3,6416.6,5454.3,5145.6,4193.7,14666.9,19542.1,16121.8,7747.9,18613.8,NA,4799.9,1790.2,20749.7,8111.9,26956.2,14474.8,11581.2,23578.7,11005.6,30989.5,23269.8,3508.3,2846.3,6239.2,11475.2,14691.2,77406.1,,9568.5
1/17/2017,19196.1,148565.5,209701.5,159383.7,209676.9,666583,134805.8,156425.3,178898.9,139331.9,111194.9,204614.2,57872.7,117033.5,104854.9,78743.1,47486.4,73132.6,139716.6,172062.3,125360.2,50476.4,67118.1,41623.4,8080.8,40592.5,73509,50907.9,158782.8,162026.7,63333.4,143294.8,28810.7,44681.3,63799.9,43402.1,51348.9,37267.4,11890.5,31605.7,26473,55371.9,10138.9,27363.3,11915.9,28387.8,131593.1,16465.1,9692,76706.6,19306.4,54043.7,67322.9,6003.6,34257.5,11433.7,30887.3,4400,57992.3,34629.6,36890.8,37842.7,9252.5,5648.7,28525.4,30578.7,15814.5,37970.9,53856.2,39038.6,19817.6,31514.4,36982.3,7197.1,13503,11594.6,4892,23381.5,19746,21970.1,11349.7,36271.8,NA,7531.6,3574.7,21700.8,102775.1,35608.7,21908.7,10178.9,20980.3,13465.5,58939.2,27017.1,4115.5,5403.6,6449,12007.8,18519,121143.2,,18747.2
1/18/2017,39090.2,131345.3,258598.7,191152.7,173876.3,525531,123744,106309.8,202344.5,224606.4,95947.9,159463.1,65154.8,108092.4,129966.3,72442.5,27503.2,79250.7,129203.3,145789,101814.8,63200.2,72317.6,76628.9,4931.4,37435.8,89764.1,55023.6,195864.5,80391.9,53703,75738.5,36135.8,41836.8,69775.5,43963.1,67419.8,43380.5,6954.2,34726.4,25146.4,34182.4,15323.6,33982.4,14982.8,28087.9,60890.8,50506.7,9917.5,77782.5,21248.2,77342.9,42717,6217,30049.5,11290.3,33427.7,3569.2,57570.8,20899.6,40887.7,40784.4,10408.6,5523.1,21375.9,14739.9,27068.1,18865.1,31631.5,16816.4,16969.3,44110.3,222641.6,10047.8,10949.9,7897.9,7305.2,36164,13693.1,21699.4,15665,29195.8,NA,11639.2,2256.4,42472,125900.7,32977.3,23081.6,22783.9,20123.8,11370.6,38569.7,39393.3,5544.2,4342,9898.7,14194.7,23827.2,153794,,21736.3
1/19/2017,31502.9,236707.6,200605.5,149852.5,175298.8,532909.8,115425.6,91114.7,189533.3,177675.8,121871,143231.3,57293.4,103842.7,104056.2,62407,15075.6,90730.6,106719.8,122412.5,98121.9,49327.4,63828,55426.3,5433.4,27500.3,83918.6,66083.7,197740.3,73799.6,40914.3,121477.6,36578.8,32219.7,46380.2,46385.3,26284.2,38248.9,5365.2,48077.5,14619.9,40356,11989.1,37057.5,19130.6,29002.9,44279.6,24973.4,8289.8,110637.6,19011.1,55008.4,48388.8,3149.1,23528.6,17905.9,36455,4012.1,33463.8,63852.3,36181.1,39820,12852,11445.7,26917,10729.4,13612.7,17258.2,38338.8,32972.8,13210.1,42099.7,123445.4,7269.3,23096.3,16209.3,10497.1,25780.4,8335.8,22096.2,11616.5,40633.9,NA,12307,1755.4,18225.3,126174.2,32292.5,22257.9,23004.3,19355.1,16688.5,37936.1,30902.3,3178.7,3304.6,5685.9,10810,28943.8,149603.2,,43783.7
1/20/2017,17378.9,334634.4,222406.1,147840.5,174697,326311.8,153659.5,111698.3,223809.9,141656.6,145625.2,205368.7,63918.5,101914.3,117516.3,101212,36092.6,98075.6,152857,137084.1,115441.4,63583.2,98919.7,53307.3,10959.8,48379,85209,47260.3,184325.3,123406.8,31327,155584.2,38856,40933.2,54514,59188.8,44211.2,37537.8,8222.5,31821.8,22609.4,39374.6,9840.2,23175.8,24694.5,30603.2,52981,23418.5,13254.4,125556,16882.5,45520.7,58753.3,4022.8,23462.8,18467.5,26414.7,2653.5,30670.9,35544.2,27465.4,41461.4,9961.3,22568.3,16809.9,16025.2,13756.7,21728.5,25214.2,30604.9,37292.1,46455.8,89124.4,6072.2,8874.4,15043.1,9305.5,28522,14879.7,28941.4,10668,37382,NA,8622.6,2581.9,20924.9,123734.1,40169.2,21966.5,11923.5,21145.3,14385,37893.2,67526.9,5022.8,3860.6,6512.1,14567.6,24282.1,141490.5,,25320.8
1/23/2017,11925.4,282947.1,201922.7,164311.7,177872.1,296353,99629.4,125776.5,153858.6,127891.7,128055.4,131558.8,37305.2,101228.6,101678.6,82956.7,34684.9,70689.4,80456,119197.3,78764.8,32509.9,57064.3,32742.1,6200.2,57060.6,138872.6,50085.3,220816.8,82432.9,37596.5,46356.3,28320.2,30499.9,57074.7,62472.5,32058.2,26500.2,8635.1,60353.3,12399.7,66060.9,8520.4,30185.8,12699.1,31538.5,34929.5,24503.7,8602.1,111530.6,17209.8,26138.4,87479.2,2686.1,42102.5,36264.6,55061.1,3118.4,48410.9,36864.3,19406.7,57322.5,9104.9,44342.7,17831.7,12546,14893.1,21303.5,22735.4,30628.6,10256.5,42861.3,58237.8,5848.5,7229.4,11688.7,4341.6,23799.8,13310.5,32828,13532,56432,NA,10781.4,5288.6,19012.4,126040.8,29537.4,22626.5,10121.6,30960.6,11324.3,37525.4,23673.6,3037.9,3765.1,9900.2,12998.5,21097.9,209371.3,,23925.7
1/24/2017,18153.4,167674,195285.4,147991.6,160556.4,260263.6,130254,110782,345461.2,125538,95387.3,293132.9,55533.1,222165.8,83917.7,68434,25672.8,103016.6,104430.4,106663,174157.9,57594.2,85970.3,49797.7,8480.1,62391.7,855123.9,55809.5,300471.7,112460.7,27186.4,65024.4,36157.6,40693.6,45228.6,40719.4,38742.5,36245.2,9907.9,38083.3,16503.2,186200,11263.4,37542.2,16074.2,42816.9,79254.4,28661.1,9123.1,80785.8,29500.4,36391.5,76444.8,4394.2,27955.5,23059.5,31294.8,2801.5,53705,34576.4,31081.8,52560.5,14828.2,25852.7,21113.8,13843.3,21145.2,24124.6,150787.4,24801.3,10963.7,44463.8,67013.9,9624.2,9594.6,10886.4,6955.1,22648,13508.2,26327.5,14339.5,35981,NA,10501.8,2265.8,14467.2,128846.3,31953.9,18271.8,16962.8,21134.2,16026.5,39962.9,35362.9,6498.5,2383.5,5506.9,24849,52165.8,117166.8,,22332.2
1/25/2017,17325.3,192093.4,346706.4,146416.1,135900.5,378090.8,159885.7,136072.5,230258.7,121727.9,103852.3,357222.9,55365.5,163962.1,93233.6,136776,42441.2,115521.3,147134.9,131809,136023.9,43829.4,47907.8,36999.6,12418.4,34514.3,396961.6,100266.9,265844.3,118708.9,46009.9,238039.9,37151,51524.6,66019.9,45382.8,37439.8,38244.2,13096.4,86312.2,22110.7,81853.2,11949.3,33479.5,20055.3,32757,33625.5,22032.3,7092.3,74256.7,20179.7,37467.3,58706,4330.6,25669,24940.1,67827.2,3578.8,41760.3,46473.9,35665.7,78620.5,12572.6,14594.2,36734.1,11746.9,23743.3,18077.3,64814.6,27902.8,17474.4,36434.6,56798.5,16182.8,22202.5,8637.3,9437.1,19072.5,14991.9,23357.5,55150.4,24614.6,NA,11051.1,3355,17683.3,132897,23162.1,14474.1,24340.6,18815,43445.1,34626.7,53042.4,3901.8,3475.2,5726.2,24691.7,93080.8,111334.2,,28102.1
1/26/2017,13623.9,156721.2,212979.1,179717.7,167556,294574.6,265920.5,217536.1,231117.3,100004.8,155467,274037.4,77695.9,184095.8,123933.8,80691.7,40677.8,108288.1,170398,153233.6,86838.7,50856.2,111867.2,35282.1,15351.5,74380.5,189741,82744.7,186835.6,99098.5,106705.4,133904,31824.2,58493.6,60816.6,58968.4,28033.6,42682.4,13077.3,62240.8,20957.2,41807.9,11997.2,25085.1,24901.7,26177.6,42484.7,71093.3,10111.5,60996.6,14963.9,17211.3,34657.8,2780.1,26173.4,18553.2,115315.6,2360.3,35910.2,42715.5,71203.4,41679.8,8635.1,14583.8,30541.5,13907.9,11106.9,16359.5,42049.6,28217,33915.9,36142.7,42341.4,16726.1,11901.4,13698.3,6641.3,18751.1,7353.8,17343.1,13350.1,38751.2,NA,6171.4,3360.6,12774.7,131326.1,20219.1,17718,19134.8,47499.9,43353.9,32863.7,69788.3,4728.5,5609.5,5730.8,25183.1,35926.7,119973.2,,29861.2
1/27/2017,12745.7,316645.5,180519,198976.8,137530.8,272455.9,204370.9,138554.2,172072.7,95902.7,110603.7,223126.2,63721.4,163405.5,91018.7,489111.9,54706.7,72938.6,83134.4,103816.1,117927.9,40304,49490,40242.3,6277.5,91388.6,191603.3,70320.6,169600,107958.3,47076.7,55512.6,56811.7,53139.4,46544.4,44817.1,22289.2,35166.4,7339.8,51833.1,19822.2,66554.8,10979,42119.5,11872.1,22299.8,53399.5,52389.4,6925.4,91117.9,20038.4,41006.4,75267.6,3599.2,48115.7,15065.9,40447.5,2108.8,18109.1,31097.8,34010.3,26607.7,7105.9,15191.4,21444.7,9296.1,16216.1,14092,58893.9,19456.8,13069.1,36055.8,58256.9,26238.7,6255.2,12209,6799.3,12469.8,55518.1,16657.2,17803.7,34370.6,NA,8789.8,1297.7,26302.1,122833.3,62797.1,22823,20231.6,36121.1,21381.8,23305,36517.1,3060.7,1915.9,5556.7,13014.7,26211.5,77348.9,,16530.1
1/30/2017,18889.2,148909.8,139060.1,139790.4,180105.6,232214.2,157562.7,148443.3,143287.8,105593.6,96257.9,306165.2,77961.6,169870.9,60336.1,223977.8,19262.9,67633.8,192282.4,125110.9,100026.9,58016.2,81068.9,25548.7,11588.3,26661.7,155264.5,39026.6,132243.1,153087.8,36697.4,53454.6,25453.7,30580.4,92381.4,62098.8,29766.1,53686.8,7051,38924.6,28917.5,64083.9,9095.2,33305.3,9402.4,31498.2,45413.5,31587.2,5386.8,80059.3,16572.5,37814.1,130360.7,3920.6,28565,20881.5,74805.3,3001.6,16924,29742.2,80601.5,62216.9,12813.8,38448.8,21539.1,12388.8,26199.2,23077.6,30024.3,15525.6,5240.1,51762.4,31751.6,17020.2,7796.4,18546.8,4939.2,26951.4,16448.2,12898.8,35279.5,63577.6,NA,20174.1,2216.6,12120.3,123774.9,43249.3,44519.8,11899.1,20061.8,17187,54874.1,41188.6,3307.5,3440,10403.9,16593.1,20373.8,99756,,8070.3
1/31/2017,18751.9,228413.9,237521.1,187761.5,240387.8,295543.2,125228.2,174675.4,182035.8,264651.1,152132.7,228593.4,60237.5,170154.6,114135.6,195199.9,109441.7,99103.1,135091.7,125775.6,211378.8,66071.4,75255.7,58992.5,9030.5,52089.4,188391.7,61473.3,240423.7,117176.6,44313.6,93333.1,73663.1,38893.6,76823.3,60319.9,62653.6,74380,34204.6,44251.3,29713.2,36355.8,11006.1,40860.9,15891.9,36477.1,68503.1,40406.1,13257.2,118184.8,36295.6,134043.4,107155.5,4049.4,31954.6,18401.9,65967.3,3884.3,54575.7,40601.1,50316.5,60832.6,10398.2,51967.4,24451.2,20226.6,28991,28489.2,44254.5,32487.7,11008.7,39298.1,50060.5,26051.4,15564.1,22496.6,9113.4,36153.6,22461,23951.3,42224,49604.4,NA,18190.2,2385.4,20022.1,125640,42036.5,28639.1,27813.4,22040.1,19433.4,40004.1,33330.7,6204.8,4104.7,9169.2,19615.7,18173.4,144890.4,,8522.9
