Code,@AAPL(VA),@MSFT(VA),@AMZN(VA),@FB(VA),@GOOGL(VA),@INTC(VA),@PEP(VA),@CSCO(VA),@NFLX(VA),@CMCSA(VA),@NVDA(VA),@ADBE(VA),@COST(VA),@AMGN(VA),@PYPL(VA),@TMUS(VA),@GILD(VA),@TSLA(VA),@CHTR(VA),@AVGO(VA),@TXN(VA),@SBUX(VA),@MDLZ(VA),@QCOM(VA),@INTU(VA),@VRTX(VA),@FISV(VA),@ADP(VA),@ISRG(VA),@AMD(VA),@BIIB(VA),@BKNG(VA),@JD(VA),@MU(VA),@REGN(VA),@ATVI(VA),@CSX(VA),@WBA(VA),@AMAT(VA),@ILMN(VA),@KHC(VA),@NTES(VA),@ADI(VA),@BIDU(VA),@EA(VA),@EXC(VA),@ADSK(VA),@LRCX(VA),@XEL(VA),@EBAY(VA),@MAR(VA),@MNST(VA),@ROST(VA),@CTSH(VA),@MELI(VA),@LULU(VA),@NXPI(VA),@ORLY(VA),@PCAR(VA),@VRSN(VA),@VRSK(VA),@WLTW(VA),@ALXN(VA),@ANSS(VA),@CDNS(VA),@CTXS(VA),@DLTR(VA),@FAST(VA),@KLAC(VA),@PAYX(VA),@SNPS(VA),@XLNX(VA),@CERN(VA),@CTAS(VA),@CSGP(VA),@IDXX(VA),@MCHP(VA),@SGEN(VA),@SIRI(VA),@WDAY(VA),@ALGN(VA),@BMRN(VA),@CHKP(VA),@INCY(VA),@SWKS(VA),@SPLK(VA),@AAL(VA),@CDW(VA),@CPRT(VA),@EXPE(VA),@MXIM(VA),@TTWO(VA),@TCOM(VA),@UAL(VA),@NTAP(VA),@ULTA(VA),@WDC(VA),@FOXA(VA),@LBTYA(VA),@GOOG(VA),@ASML(VA),@FOX(VA),@LBTYK(VA)
1/12/2018,4492248,2167410,7061905,13934860,2172160,1295439,509490.2,965921.5,1804760,802521.9,2009860,821354.7,670534.4,573826.9,553284,201939.7,503208.7,1622501,228468.4,524268,513986.8,421297.3,305006.1,327601.3,107136.8,246300.2,105001.4,194745.1,390777.1,562133.4,296735.4,1062905,436926,1223057,305365.3,563278.3,280668.6,492233.8,486088.3,238540.1,325640.6,348242.6,291951.9,772250.3,392022.9,195718.2,293823.6,528181.3,155001.9,456668.3,251981.9,117710.6,183991.9,284351.8,104224.9,96565.9,242020.5,323368.6,175980.8,73447.4,71369.3,86648.6,150876.2,73536.3,54264.3,95923.4,274753,117802,106440,136274.6,55633.1,79378.5,127490.8,72159.6,76613.8,109317.8,118406.7,48461.5,86618.9,134395.5,229423.9,78860.1,103326.1,147539.6,176936.5,125724.9,435635.9,48835.6,34629.5,295133,98864.5,206879.1,180592.9,349570.6,156765.8,257030.6,248029.7,NA,57404.8,1923448,128413.8,NA,100659.3
1/15/2018,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1/16/2018,5247060,3268380,9522178,6503340,2069685,1659629,581945.1,1335456,3004659,799427.6,3906828,892518.4,384651.1,625800.3,775060.1,294897.3,943074.8,2202067,392952.6,884865.3,1044879,487882.7,371953.4,1662849,226393.8,288327.5,127434.6,250146.2,424446.9,513226.1,427365.4,1168686,625404.2,1649747,372909.1,373418.5,588070.6,362207.3,786274.9,277158.8,417979.7,526952.6,314384.3,1071902,403570.4,297565.8,307035,816314.3,215666.9,404752.1,353739.7,184206.4,212066.5,266041.1,130629.1,118059.4,301143.7,217775.9,229529.6,73526.3,94218.5,111717.3,517592.9,70725.5,99087.9,178366.9,229796.9,209642.9,161108.9,237385.3,84629.4,157644.8,152960.1,122807.9,88003.4,128248.1,164325.2,48800.3,111969.6,240130,316951.4,129547.4,167148.4,215066.6,254072.8,125143.1,308239.4,44200.1,36739.8,417704.3,125384.3,241128.6,260886.4,304455.6,173299.2,196893.6,468905.1,NA,32877.5,1775493,284398.6,NA,63346.2
1/17/2018,6097154,2302605,6805532,4962496,1576417,1431504,544002.8,1004481,1990606,710949.3,2976949,581133.4,496724.4,754320.3,584275.6,186754.3,911000.8,2456222,398751.2,987525.8,809995.9,513287.7,506155,856255.7,148093.5,199160.9,211004.1,254416.6,383391.1,472119.9,492196.1,1003636,324688.6,1662579,277624.4,496295.8,642104.9,348580.5,1014705,178908.3,524683.7,335445.1,381388.3,566686.6,305829.1,231366.3,329184.9,1303886,175124.8,465993.9,345935.3,260762.7,240423.8,315892,138799.8,97838.7,497321,280357.5,114227.1,78535,70450.9,66981.8,254451.1,81970.2,97248.1,97314.4,253053.9,456677.9,229909,181989,59847.8,209857.1,137096.1,126139.3,64948,98116.2,272259.1,96487.1,104334.7,158609,317138.9,104456.2,154599.8,241046,215297,150786.6,183509.6,50849.6,56333.1,245744.1,108046.6,184962,194284,226993.1,114846.1,327041.8,373882.6,NA,76161.5,1354657,525410.9,NA,107530.3
1/18/2018,5595521,2182227,5215493,4183909,1558484,1193313,741018.6,809308.1,1802256,909810.9,2299124,496646.6,366061,577491.5,612595.1,257331.2,692343.9,1980819,556740.4,812259.9,931352.8,560658.3,297652,461704.9,161200.1,195577.4,105527.7,179651.7,341166.9,777258,445147.9,770750.7,477795.5,1111757,221122.3,392403.4,400877.3,425401.3,1018979,186156.3,273904.6,425135.4,515441.6,520138.1,499618.2,272060.4,183606.2,856266.2,224026.6,429571.1,239113,116837.5,178831.8,422537.6,352728.9,87874.5,477736.5,175200.9,128230.8,83688.1,75010.5,111203.8,178450.7,72581.9,73443.5,145847.1,176335.4,310222.2,154728.6,114835.9,87814.7,115194.6,169153.8,93576.8,209156.6,100928.4,234822.9,54699.5,73861.8,135360.8,293707.9,104789.8,126838.7,194079,202862.2,104895.9,231445,42321.6,29715,360694.7,90473.3,161194.9,244353.4,263160,208301.3,260615.6,395656.4,NA,88500.1,1350657,736040.1,NA,86497.3
1/19/2018,5785913,3320135,5951754,4860589,1741086,1150143,721096.7,1014761,2324117,998523.7,3494895,458194.6,451978.3,689565.8,733992.1,302798.3,641543.4,1696934,531333.8,801552.1,742075.5,512091.8,391561.9,602804.4,259706.4,329337.8,113141.2,238006.1,325156.8,592384,423415.9,1212196,305665.8,1784685,247896.1,366660.2,433694.7,521586.4,654612.3,218473.1,298090.1,462085.9,266947.1,471976.7,409003.3,323596,321932.4,538615.5,129635.2,489931.3,467170.6,167196.8,208914.1,245170,115782.2,108113,582684.7,213244.8,151481.3,98506.3,107128.3,69001.7,217792.8,82364.6,97756.2,111646.8,217849.6,185981.5,113362,177674.5,94934.3,155781.9,217349.6,73002.3,95448.4,108677.5,366862.1,68715,147126,111277.8,328749.3,88022.5,186982.3,178549.5,330171,109716.1,183031.2,34176.5,58772.7,291469.8,147060.9,149984.2,276625.9,304895.4,216067.8,302847.3,337716.4,NA,114750.3,2017595,229920,NA,128795.7
1/22/2018,4801562,2151127,5445435,3870078,1713733,1261572,522981.6,954224.4,4087364,959083.2,3198710,335954.8,584146.2,686678.6,633725.3,152460.6,607638.2,2197995,673156.7,715306.6,857831.1,731282.3,306955.3,586803.9,175617.1,271617.5,104926.6,204918.8,356483.3,438091.8,412992.9,763014.7,822332.9,1609646,284581.8,273954.6,344687.6,278721.7,657508.2,173806.6,319294.1,334472.8,428699.6,581077.8,497467.8,361054.3,339609.6,589070.7,141068.2,422126.1,309203.4,123272.6,155888.8,299582.7,172077.7,95652.5,245359.4,187462,181625.4,112310.3,62301,67932.8,176291.1,92016.5,66334.8,115502.3,204327.8,167592.5,125589.9,116976.1,69053,158606.1,174889.4,77902.7,51832,80246.4,171515.9,59433.8,122385.9,117418.8,304572.3,218358.7,136559.6,248991.6,230194.3,68000.7,205860.3,29154.8,49634.6,192527.2,127974.2,137079.9,384822.2,229798.7,177067,465272.4,389558.1,NA,58921.9,1865955,205051.1,NA,89045.3
1/23/2018,5817430,2151621,6985868,4824468,2298515,1016124,429818.9,1007029,6967349,810489,2830348,799109.3,448052.8,672263.9,818862.3,185061.1,584888.8,1939091,384659.6,927254.8,960445.6,666377.2,303555.8,536444.1,178534.1,506377.1,110580.1,316101.6,248258.3,599567.8,413895.6,921979.6,613462.3,1808410,321360.9,373066.2,563081.8,288717.1,508477.9,201964.7,227315.4,412291.5,312708.6,572058.2,406407.6,248731.1,234849.4,923311.9,142285.9,275327.6,224227,170795.9,129831.9,213952.6,165837.8,65345.9,242052.1,162510.1,83617.5,71711.6,91257.9,115607.3,207937.8,58646.4,70040.1,108087.1,236665.9,160729.9,136850.8,485882.3,53388.4,170623.8,201997.9,68960.2,75686.8,77646.1,160623.4,73121.2,104287.7,178045.5,265447.3,127857.1,133793.6,133699.3,307599.2,77358.6,193369.4,35267.3,46494,191506.1,212878.1,261753.4,431940.9,394750.1,154087.8,441684.8,268187.3,NA,38323.8,1555470,114754.3,NA,65803.3
1/24/2018,8933855,3071686,9272928,4578090,2183740,1479092,417461.1,1129864,4451773,2084353,3435416,646077.4,542798.1,528917.2,732992.1,188241.1,368667.6,1841470,655844.3,1175227,2137810,725932.7,303208.7,839663.7,144570.5,418004.6,122859.4,171315.5,440327.2,537711.3,524244.6,795725.9,980071.5,1355542,273524.3,644803.9,372400.5,311802,669985.5,205284.8,249426.8,660942.1,598841.3,740449.5,757758.8,210076,261433.1,1154083,108707.1,429995.5,540512.3,146314.5,148090.7,286875.9,185951.5,67544.1,177416.5,203929.9,161803.2,54992.3,63211.8,70437.8,191470.6,77848.9,70734.4,97480.2,197558.8,309636.5,152128.9,221006.1,66264.2,347874.9,245789.9,65202.8,98719.2,95978.5,314879.6,51579,119844.3,168451.5,216856.6,133053.6,123018.7,145322.4,327871.1,152348.5,891533.6,44807.6,48949.4,222135,322060.2,182584.1,279033.3,1889017,177609.9,381251.4,408547,NA,90131.8,1655723,135839.2,NA,107291.4
1/25/2018,7153144,2440465,6512267,3261303,1768269,1681495,328220.8,808071.2,4101043,1176648,2435486,509273.8,702078.9,470053.3,614322.9,181096.8,382386,2304064,367823.3,1489290,945941.3,977202.5,330058.3,618278.4,124206.8,212833.3,93639.8,159317.1,587901.3,543145.3,656476.1,646958.6,684924.8,1767530,340258.7,330687.6,532771.9,321468.3,863167.9,148970.4,233564.3,369628.9,341690.2,559868.4,396862.9,265092.3,198829.2,1709562,168510.3,363914.5,174116.8,181870.3,106157.1,214211.3,191533.9,73414.8,184230.8,233715,198756.1,64083.7,64586.4,70312.8,119271.6,62797.3,70959,87535.7,179151.7,236499.9,212610.7,128571.9,61143.8,420266.1,172737.2,82796.3,117050.2,73575.1,255257.3,29088.4,108934.4,102693.1,155140.4,85978.6,166647.5,116082.6,282750.4,80994.4,543292.2,53151,38951.8,184726.6,291588.6,105834.9,224327.4,1133359,122433.2,256024.3,641923.7,NA,73687.9,1731989,282342.9,NA,152693.4
1/26/2018,6696837,2729995,6781135,3350408,2492658,4287063,485080.3,988908.8,2998948,1190711,3115900,468350.5,545992.3,765629,665798.8,131805,1234828,1545285,462249.8,1218336,875475.6,2984015,254095,539772.7,127638.6,251000.4,105581.4,142061.4,789425.2,568118.8,819246.1,742511.9,1274712,1179633,538448.8,413978.6,349172.7,305868.8,637654.4,165516.1,377874.8,491348.4,443985.3,618567.7,393164.8,291292.8,216553.1,967049.8,121089.5,345967.3,163200.1,120775.1,156748.3,189592.8,349973.7,61118.4,283923.2,193270.4,153034.4,71337.3,145105.4,92035.1,192623.4,74053.4,69771.4,158011.6,187190.6,153036.5,262814.8,119898.4,70305.5,344029.4,159802.8,62251.6,99169.3,69529.8,312349.3,27489.5,253833.4,114083.6,319632.4,78172.9,288445.3,123866.8,260478.8,113048.1,373905,29786.2,23692.9,202730.3,364246.6,143951.4,232863.2,429081.8,231985.7,329784.2,722843.7,NA,69761.5,2366368,219598.4,NA,138442.8
1/29/2018,8525511,2971036,8077735,3830287,1872575,2322645,463877.6,1011416,4950061,905492.8,2793424,385719.3,403398.9,905433,692452.1,165035.8,1716624,1641673,346249.7,1237251,718813.8,1082882,465484.8,659311.2,159128.6,307468.1,174637.8,162166.7,384512.1,884249.6,475126.3,868703.9,791756.1,1265416,416679.8,568311,238903.3,501668.8,684159.9,188607.6,259027.8,643842.3,287387.8,851162.1,761876.2,178591.4,123875.8,786783,162405.9,260216.5,325708.9,211408.8,151575.7,213757,420986.4,86261.3,165506.3,177897.9,289586.1,106418.9,101790.3,87010.1,160025.8,52743.3,88091.9,116542.7,209449.4,135159.3,159339.9,87221.3,71535.7,261725.6,167714.8,80386.4,111888.8,76998.6,188716.9,34498,208990.8,124509.4,436625.4,113354.8,190974.6,126956.8,280678,78412.3,314059.3,31048.4,22643.2,169490.6,715987.6,259416.9,208876.8,356757.4,142732.6,227967.3,440646.9,NA,58542.2,1624176,216541.8,NA,90381.3
1/30/2018,7657734,3587715,8341368,3882633,2202977,1615783,594002,1226824,3486045,902937.8,3462332,657443.8,451947.9,767255.6,657294.8,130485.9,1224566,1631293,466451.6,1113825,715897.3,819937.8,315732.6,540333.5,200394.2,364302.9,212924.4,207664.9,459807.4,1179256,399589.2,733156.3,658273.8,1628482,229750.4,377235.1,365531.6,859002.8,782488,256371.9,262625.9,377895.9,338938.7,1130983,1013324,176546.4,179058.4,728865.9,143150.2,365837.5,246198.5,165551.3,187249.7,218442.8,253088,51006.9,249855.5,247968.4,439320.9,53542.9,123876.6,89079.5,209624.8,112376.3,99533.4,105952.1,221185.4,152936.3,169886.9,97234.3,75546.1,184507.9,237003,72481.9,68080.4,89889.8,195262.6,44582.1,152240.6,393159.3,654992.8,117716.8,259543.9,127095.1,304200.7,119964.8,249788.8,41755.8,36716.4,185503.1,476400.3,191473,173487.7,520802.3,123425.4,166342.4,408693.7,NA,55868.2,1818031,150291.5,NA,77202
1/31/2018,5434618,4598364,9378274,8068467,2125850,2002807,482959.6,1519778,3209072,1143429,2955855,548404.1,524968.4,873629,1277661,140741.3,1080465,2190481,810513.4,2005938,804168.2,748238.2,657776.3,946954.6,220719.6,387255.5,209174.4,422662.3,356598.1,1912962,489755.8,864613.3,908290.6,1962271,314541.8,522558.1,352075.6,509408.6,703842.6,413976.4,380442.6,341519.9,318177.9,895255.2,1891186,387164.9,129525.9,544532.6,160069.3,593123.7,343718,170686.7,267752.4,250562.4,139976.9,83252.9,353580.9,403553.2,239677.1,107626.6,126483,101111.3,251019.7,134573.9,160045,207609.3,207592.4,195322.6,128894.8,145817.2,101541.3,204557.9,157795.6,174005.3,84179.7,123178.3,185048.3,128127.6,178421,162872,1043249,119936.4,502783.4,127414.4,315403.4,110889.2,323544.5,75869.1,38852.3,170954.6,334621.8,472619.3,178173.9,425081.7,182318,221011.1,759641.3,NA,71556.3,1797198,142324.9,NA,87531.6
2/1/2018,7933694,4485238,13028640,10443020,4302209,1379493,419399.1,1090548,2594716,1118185,3150044,473084.7,406956.1,754732.1,3504404,273187.3,609952.1,1483961,723534.9,1608973,641959.1,824536.6,917449.8,1131755,249678.3,855392.5,147767,307219.5,301769.3,913109,475751.6,688127.2,949929.7,1537224,846669.2,378167.8,230871.2,393235.4,519406.9,217670.9,244721.5,329983.9,212608.6,675198.3,808194.9,186307.8,185601.3,582174.8,202308.8,1535416,247084.4,129695.3,180440.6,242865.6,154072.4,117530.8,443327.1,250875.6,147497.6,99067.4,159853,84224.7,319510.6,104448.8,308859,221259.5,163678.8,173613.8,161841.3,183940.8,102072.4,287672,88886.1,100642.1,84147.7,165837.5,183513.9,328305.9,107957.8,128292.8,445518.2,170823.9,235516.3,121368.4,529260.1,166182.3,195431,68722.4,33313.5,284489.9,140735.1,629296.3,250882.5,375563,247419.2,178155.9,313117.4,NA,77687.8,2798915,149723.9,NA,89928.8
2/2/2018,14108860,4422970,16222040,5113995,6606279,1340473,398763.4,1124887,2442266,1325947,4217598,553364.8,458061.1,1322320,1703441,169130.4,767964.3,1278525,1698222,1380352,813575.1,858521.6,500209.5,727227.8,231983.7,574842.1,160551.8,346288.3,394388.3,1004312,377321.6,962254.3,743276.4,1678745,535203.3,446376.9,515800.6,519226.4,861467.3,342441.9,404506.9,376418,262729,780517,815108.7,209597.1,204562.8,1001311,130618.2,866442.6,381830,208473.4,258599.8,400287,219798.6,125743.5,317570.4,377144.8,142496.9,97318.8,107934.6,70167.5,162176.3,61214.2,157506.2,181671.4,238146.3,144174.2,162158.8,217672.3,92116.8,209476.4,148195.2,72607.6,63728.6,145979.1,182663.5,102278.9,126677.8,140421.6,419544,126358,220363.6,208327.9,376284.8,112257,269375.3,114295.6,45790.4,242012,196572.6,276809.6,265871.7,276907.9,116122.2,226040.8,428792.8,NA,377148.6,5421929,180523.5,NA,417980.9
2/5/2018,11669750,4618009,16300340,6167586,4541378,2200048,622382.7,2099580,3098117,1696681,6496684,736649.9,636835.3,1241109,1446899,219428.8,864605.4,1509917,1087462,1676825,897672.9,889915.3,641807.4,2289528,269617.4,464049.3,284144.2,337688.9,512653.1,1368386,516791.7,1013349,890303.2,1851701,440039.8,705312.6,484405.6,511316.6,898838.2,323429.3,405501.8,488673.4,333895.3,905686.8,559185.6,261712.2,325576,1039180,175333.8,826128.4,405790.7,217900.9,288839.4,322845.1,221584,162009.7,605488.9,356715,204999.9,111968.2,120928.5,111126.6,235385.9,98063.6,133011.6,268641.8,218201.2,241775.4,196248.4,236710.6,132845.8,271333.6,253131.8,122022.6,91178.9,225579.4,322451.9,143931.5,183967.4,188439.4,469888.4,192681.6,238546.8,204616.7,526388.2,185810,350382.9,84230.9,54287.3,407715,176007.9,314034.1,363485.6,350064.6,229215.4,412262,434763.8,NA,196367.5,4105792,174675.8,NA,217731.1
2/6/2018,10895150,6043112,15572610,6871005,4079414,2567921,748460.8,2168581,3261954,1908901,6091538,854789,741987.8,1320875,1480610,349976.1,1049498,1681780,1642497,1823617,969752.6,958353.3,536849.6,1553198,349481.6,486360.1,377965,378984.8,633747.6,998599.7,579185.5,1040813,911681.7,2837927,661092.8,716649.4,557312.4,483307.8,1051111,382672.3,554424.6,507616.9,471572.6,1125533,567223.4,455349.6,344941.6,1026476,256113.8,792464.9,397342.8,218997.8,234483.1,478242.3,368400.7,315936.6,521260.2,353782.1,225649.1,127162.5,117765.4,127635.5,236353,91757.3,166866.4,209688.4,303046,295734.6,224927.5,221864.5,157815.8,364141.4,330856.1,164588.1,109075.8,245227.1,492801,150142.2,210387.1,238749,545037.6,166046,247894.6,198419.1,892895.8,215849,341919.6,122306.4,67858,452637.8,186211.8,414401.9,460753.3,295415.4,179284.4,358952.3,401861.8,NA,167722.7,3655455,544831.4,NA,211476.1
2/7/2018,8314592,3716479,10327440,5034667,2772251,1708963,563840.8,1327884,2404685,1324405,4627210,578757.9,478345.3,1021305,913900.1,454959.9,1685863,2391520,568791.8,971831.8,1035225,764069.1,368894.1,981660.8,272019.4,286077.3,308112.6,300080.9,310971,652628.7,407368.3,923546.3,669627.9,2187899,343918.6,438111.2,347653.3,312584,730240,246584.4,500157,544445.4,394633.6,545643.2,502000.7,312220.4,178834.8,595114.2,169379.8,484926.7,254076.6,189343,173992.2,552236.3,254333.8,249151.6,466900.6,439111.3,208877,108885.6,89518.4,154244.1,317076.6,69343.1,107514.7,199740.5,227713.2,146040.5,168648.9,175285.5,123977.4,134599.8,398303.5,104654.4,39173.5,121392.5,1163541,131071.9,139017.7,229770.4,275403.4,177291,228782.9,108945.3,379872.6,138447.9,250250.4,264721.4,29335.3,410245.3,211611.3,417325.8,292115.3,374322.6,138892.9,164979.9,315490.8,NA,93866.8,2517397,242272.1,NA,139856.9
2/8/2018,8643396,4844166,11887320,6777536,3448077,1883972,547622.9,1704474,2392058,1331190,6524803,748513.7,546300.4,1060382,1013573,484040.9,1113295,3390976,622723.2,1006445,1144649,963382.4,594036.8,851606.3,252245,440382.9,494366.2,314448.1,503488.8,646728.4,449686.6,1241632,707822.7,2213219,542084.6,752982.8,401054.3,484719.6,935661.8,278074.6,591606.7,915440.2,442499.8,900410.3,655635.1,411850.9,327653.4,818487,224581.1,627209.3,402565.4,185570.6,262002.6,534077.6,351096.9,206212.8,664298.5,663256.8,221740.7,132450.5,97007.1,139520.8,423420.6,88565.5,135627,169210.7,312746.9,149308.7,238392.7,196730.2,153295.5,258484.5,194862.7,109322.2,62277.3,143613.3,653258.1,87463.6,171082.8,248104.3,435394.4,120967.4,221304.5,164682.7,341254.9,186538.9,297349.1,181393.6,44590.4,592517.3,210883.5,851242.1,350312.4,298528.3,128263.8,217017.8,309956.8,NA,95758.3,2940460,321649.5,NA,113095.6
2/9/2018,10950770,5500737,18714880,6902973,5046871,2136278,586173.8,2005598,4153879,1429885,9571900,707497.3,497815.8,1047898,1056626,303158.6,1072897,3962971,666000.1,1003358,1153125,1054745,592983.1,1450771,335989.8,408486.2,362676.6,386109.3,505034.6,949502.1,677420.1,1991938,776705.4,2581175,683783.8,1225592,613050.6,495250.2,1064006,387226.4,491792.6,702038.5,468921.6,1021061,705611.2,394373.8,411313,967222.2,234420.2,659268.9,388401.3,166909.8,297065.6,495830.8,534377.7,206010.5,468908.8,453744.2,159390.2,242742.9,104627.6,155821.5,327139.7,89075.7,129367.1,171891.6,437407.8,195702.4,172355.2,211699.6,143571.3,345121.3,231487,149529.4,57051.6,124010,460628.3,131231.6,194576.6,204578.1,349507.5,177807.9,225012.9,200069.1,333325.6,187260.9,327560.8,106284.3,56116.6,1774837,249227.3,560299.6,335151.8,378587.6,199916.2,281585.3,370716.3,NA,79106.5,3572375,375448.4,NA,126397.8
2/12/2018,9827741,3178296,9257326,5632135,2973921,1270660,533238.9,1553030,2178011,1182703,6253646,540144.1,289610,756962.1,787042.3,282073.5,806508.6,1944462,304187.7,849704.9,679190.9,606078.6,672294.5,894327,236365.4,338894.4,254908.2,228473.9,336400.7,735124.4,424045.9,1205629,500365.6,2003653,477785,568433.3,587214,273895.7,802718.8,220243.8,314703.1,318358.6,279348.1,682829.1,454590.6,274188.8,214264.6,711046,196935.1,499401.9,393776.8,131267.5,178295.3,436552.6,399956.1,194761.7,218520.2,234352.4,145625.8,396923.2,84931.4,87041.9,303572.6,69805.8,93324.9,142831.1,547998.3,182159.3,181783.8,136740.4,77505.8,189502.1,167703.8,74773.9,50779.5,73826.9,415661,64640.7,93016.3,176297.1,280020.4,130110.2,126877.1,152676.1,316536.5,101908.6,271038.1,58478,61187,493933.6,139706.9,357964.3,240373,210304.3,250964.3,555264.3,270795.6,NA,45737.2,2164904,289595.3,NA,116601.9
2/13/2018,5318288,2355095,8332381,3801874,1665968,867699.6,590946.9,1267200,1772166,704023.1,3628324,377795.8,388905.6,670490.4,581356.8,310686.4,529376.8,1460427,274789.6,578663.6,510936.3,577610.6,393568,503773.3,201090.7,249174.3,112927.7,144040.6,191206.8,394595.4,232047.4,673389.2,373454.8,1288718,509785.7,364036.2,399053.9,467244,632337.9,145791,288897.9,292553.6,227157.3,1064538,291082.8,272791.1,145862.6,485032.1,149290.9,440478.6,277135.7,127844.3,106112.3,320352.9,197030.7,264447.7,221768.8,184886.3,88096.1,116147,75703.9,69178.7,276338.2,46538.3,96940.3,162248.3,261802.9,102825.4,210918.3,100808.9,64149.3,153607.6,167100.3,42862.9,83035.4,210709,347321.2,52071,100764.1,190333.6,169977.3,93857.6,104587.3,145714.9,202404.7,95908.9,189498.2,62638.8,67732.1,300654.5,79400.6,225470.4,166868.1,205163.8,230774.6,222573.3,244111.7,NA,38929.1,1331695,91951.4,NA,71473.1
2/14/2018,6731537,3146044,8546339,5130981,2204934,894192.8,843262.6,1845223,2928026,863536.2,4444030,497274.9,407838.9,1059477,680822.6,376554.1,574868.9,1277018,326874.8,628920.1,754215.8,796063.7,437578.9,687862.6,200398.8,312062.8,181133.7,181203.6,206529.2,624352,1631096,816498.2,777749.5,1583965,636939.9,497388.3,516587.3,381489.6,1137229,181538.6,394121.1,258197.6,239334.6,1881860,531229.8,281159.9,209916.6,1052171,185150,420264.1,511469.9,110134.3,156791.8,378168.4,162623.2,254817.9,503840.8,270831,112488.1,93429.1,87972.6,106164.1,379607.5,50405.4,104105.7,143422.6,280622,137997.6,220267.6,95585.3,111261,217681.9,177512.3,202222.6,74321,178662.7,300244.8,62440.1,114874.8,170152.6,294295.5,119566,137058.3,196874.1,272004.3,214801.7,254696.8,97724.5,67949.1,401225.6,101985.8,272409.8,254397.9,180756.9,347484.3,268355.1,271226.6,NA,89940,1654291,175598.7,NA,106711.1
2/15/2018,8772531,2559938,8244691,3743110,2027897,1074709,564957.1,3176168,2952752,863061.4,4293991,449010.6,394592.2,819713.9,722728.8,370639.5,585431.8,1946753,397740.6,636558.4,545074,580692.9,376635.9,1009277,207449,198990.4,142666.1,205263.5,216727.3,731183.5,905085.6,912357.9,463005.8,1515796,276496.9,439126.4,311504.8,315684.9,1412511,183303.3,532344.5,263376.9,188373.8,1370173,403361.4,253265.8,288172.4,765014.6,163409.6,445733.6,610852.1,111177.3,174724.6,271713.4,202438.2,231086.8,266958.6,211442.8,161526.7,116579.9,91671.2,51375.9,320410.8,61345.2,98982.6,151171.9,212015,137974.9,316746.1,141983.4,124512.6,121751.6,145973.2,107383.4,60201.3,106153.8,294017.1,46139.2,144129.8,266470.6,352688.8,66887.4,134863,212586.9,266460.3,259488.6,161716.7,65587.1,94913,400462.3,297947.7,274826.8,244530.7,247057,910918.9,258663.4,263520.8,NA,164028.1,1993332,216983.2,NA,181151.2
2/16/2018,6968408,2831072,6509330,3743274,2196621,987768.8,618915.4,1750957,2314818,903025.4,3934181,439288.4,379174.6,803753.8,763660.6,290318.4,613662.7,1907029,275396.9,816293,514205.8,574680.3,300041.8,766035.8,291841.7,161144.4,175771.2,168486.1,229242.5,567022.2,866310.8,1054096,344127.2,2191946,391719.7,459470.3,425063.7,327745.5,1538109,160733,1045243,205281.9,221492.3,540818.8,405368.3,356883.9,179393.6,818445.2,160222.1,407986.1,398417.8,102916.3,189439.9,388072.9,167348.7,126422.9,603082.9,182818.6,184849.9,283591.8,204353.7,71262.4,470010.9,110364.7,74983.1,252377.6,229525.8,109712.2,196783.8,214075.4,105675.3,112346.2,162260.8,98265.3,53961.6,78007.3,296126.1,53164.9,151130.6,162266.3,266598.9,66370.5,73143.4,214529.3,218318.4,214520,201560.9,62780.8,104773.8,277172.4,154332.8,199726.4,186495.1,221281.9,311732.7,216195.6,255848.4,NA,126035.1,1845476,143080.6,NA,106295.6
